Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,year,month,day,weekday,is_weekend,is_holiday,Total_Sales,Rolling_Mean_7
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,2019-01-24,20:59,Ewallet,257.16,4.761904762,12.858,5.1,2019,1,24,3,0,0,257.15999999999997,269.7542857142857
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,2019-01-05,19:48,Ewallet,552.23,4.761904762,27.6115,7.5,2019,1,5,5,1,0,552.23,410.45142857142855
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,469.77,2019-03-30,10:18,Cash,447.4,4.761904762,22.37,7.4,2019,3,30,5,1,0,447.40000000000003,313.0971428571429
131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,2019-02-17,16:27,Cash,276.27,4.761904762,13.8135,4.2,2019,2,17,6,1,0,276.27,430.1114285714285
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,360.927,2019-03-21,17:04,Ewallet,343.74,4.761904762,17.187,5.9,2019,3,21,3,0,0,343.74,289.9342857142857
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,279.384,2019-03-02,18:14,Ewallet,266.08,4.761904762,13.304,6.9,2019,3,2,5,1,0,266.08,282.8942857142857
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.299,2019-03-27,10:43,Cash,898.38,4.761904762,44.919,6.6,2019,3,27,2,0,0,898.3799999999999,405.6614285714286
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,2019-01-19,19:30,Ewallet,456.8,4.761904762,22.84,5.7,2019,1,19,5,1,0,456.8,305.4528571428571
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,2019-02-19,14:53,Credit card,253.95,4.761904762,12.6975,5.3,2019,2,19,1,0,0,253.95,449.7271428571429
333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7,3.528,74.088,2019-03-28,20:14,Cash,70.56,4.761904762,3.528,4.2,2019,3,28,3,0,0,70.56,338.9357142857143
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,2019-01-05,11:51,Credit card,657.16,4.761904762,32.858,7.3,2019,1,5,5,1,0,657.16,346.61857142857144
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,176.925,2019-03-26,14:13,Credit card,168.5,4.761904762,8.425,5.3,2019,3,26,1,0,0,168.5,313.0385714285714
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,2.689,56.469,2019-02-03,20:13,Ewallet,53.78,4.761904762,2.689,4.7,2019,2,3,6,1,0,53.78,399.41285714285715
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,2019-02-06,18:44,Ewallet,179.05,4.761904762,8.9525,7.9,2019,2,6,2,0,0,179.05,285.01571428571424
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,10.572,222.012,2019-02-24,14:26,Ewallet,211.44,4.761904762,10.572,8.9,2019,2,24,6,1,0,211.44,301.57
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,2019-02-21,12:40,Ewallet,119.73,4.761904762,5.9865,9.3,2019,2,21,3,0,0,119.72999999999999,296.84000000000003
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,2019-01-09,18:43,Ewallet,65.7,4.761904762,3.285,4.7,2019,1,9,2,0,0,65.69999999999999,280.36999999999995
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,263.97,2019-02-25,13:22,Ewallet,251.4,4.761904762,12.57,8.7,2019,2,25,0,0,0,251.4,314.75857142857143
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.208,88.368,2019-01-13,13:58,Cash,84.16,4.761904762,4.208,7.6,2019,1,13,6,1,0,84.16,314.2885714285714
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,2019-02-09,11:45,Cash,395.46,4.761904762,19.773,5.7,2019,2,9,5,1,0,395.46,333.22714285714284
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7,14.8995,312.8895,2019-01-06,11:51,Cash,297.99,4.761904762,14.8995,6.8,2019,1,6,6,1,0,297.99,375.91857142857134
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,2019-01-10,17:16,Cash,454.41,4.761904762,22.7205,5.4,2019,1,10,3,0,0,454.41,336.5185714285714
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,2019-02-07,15:55,Cash,276.12,4.761904762,13.806,7.1,2019,2,7,3,0,0,276.12,320.40999999999997
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,2019-01-09,12:07,Cash,158.0,4.761904762,7.9,7.8,2019,1,9,2,0,0,158.0,270.1528571428571
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,44.397,932.337,2019-02-19,15:07,Cash,887.94,4.761904762,44.397,8.4,2019,2,19,1,0,0,887.9399999999999,357.0242857142857
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,96.579,2019-03-18,15:29,Cash,91.98,4.761904762,4.599,9.8,2019,3,18,0,0,0,91.98,328.3185714285714
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2,2.089,43.869,2019-02-05,18:45,Cash,41.78,4.761904762,2.089,9.8,2019,2,5,1,0,0,41.78,295.9585714285714
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,2019-03-19,15:23,Credit card,15.5,4.761904762,0.775,7.4,2019,3,19,1,0,0,15.5,271.8585714285714
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.523,304.983,2019-03-30,20:37,Cash,290.46,4.761904762,14.523,6.7,2019,3,30,5,1,0,290.46,326.1985714285714
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,3.333,69.993,2019-01-26,14:41,Credit card,66.66,4.761904762,3.333,6.4,2019,1,26,5,1,0,66.66,317.4414285714286
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,2019-03-02,18:18,Credit card,76.54,4.761904762,3.827,5.8,2019,3,2,5,1,0,76.54,329.25857142857143
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,2019-03-04,15:27,Ewallet,299.7,4.761904762,14.985,7.2,2019,3,4,0,0,0,299.7,258.83857142857136
195-06-0432,A,Yangon,Member,Male,Home and lifestyle,81.01,3,12.1515,255.1815,2019-01-13,12:55,Credit card,243.03,4.761904762,12.1515,9.3,2019,1,13,6,1,0,243.03000000000003,256.82
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,49.77,2019-03-25,18:02,Cash,47.4,4.761904762,2.37,9.5,2019,3,25,0,0,0,47.400000000000006,252.67142857142858
214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,2019-03-11,19:44,Credit card,172.45,4.761904762,8.6225,9.0,2019,3,11,0,0,0,172.45000000000002,240.43000000000004
746-04-1077,B,Mandalay,Member,Female,Food and beverages,84.63,10,42.315,888.615,2019-01-01,11:36,Credit card,846.3,4.761904762,42.315,9.0,2019,1,1,1,0,1,846.3,400.33
448-34-8700,B,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.9185,271.2885,2019-02-10,13:51,Ewallet,258.37,4.761904762,12.9185,6.7,2019,2,10,6,1,0,258.37,228.4728571428571
452-04-8808,B,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,2019-01-26,15:17,Cash,609.56,4.761904762,30.478,5.5,2019,1,26,5,1,0,609.56,233.62999999999997
531-56-4728,A,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,2019-02-11,15:29,Cash,240.24,4.761904762,12.012,5.4,2019,2,11,0,0,0,240.24,237.2142857142857
744-82-9138,C,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,2019-02-07,17:59,Cash,172.26,4.761904762,8.613,8.2,2019,2,7,3,0,0,172.26,242.36999999999998
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,4.992,104.832,2019-03-06,11:55,Credit card,99.84,4.761904762,4.992,7.0,2019,3,6,2,0,0,99.84,232.8185714285714
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,14.932,313.572,2019-03-04,10:39,Cash,298.64,4.761904762,14.932,8.5,2019,3,4,0,0,0,298.64,412.78714285714284
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,167.58,2019-02-26,15:10,Ewallet,159.6,4.761904762,7.98,4.9,2019,2,26,1,0,0,159.60000000000002,399.67285714285714
156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,2019-03-10,18:10,Credit card,25.45,4.761904762,1.2725,5.1,2019,3,10,6,1,0,25.45,213.1942857142857
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,3.3885,71.1585,2019-02-04,20:43,Credit card,67.77,4.761904762,3.3885,6.5,2019,2,4,0,0,0,67.77,397.3314285714286
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.918,250.278,2019-01-19,12:46,Cash,238.36,4.761904762,11.918,9.8,2019,1,19,5,1,0,238.36,366.4671428571428
809-46-1866,A,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,244.23,2019-01-23,17:44,Cash,232.6,4.761904762,11.63,8.4,2019,1,23,2,0,0,232.6,221.81999999999996
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9,43.866,921.186,2019-03-14,14:19,Ewallet,877.32,4.761904762,43.866,7.4,2019,3,14,3,0,0,877.32,328.54285714285714
148-41-7930,C,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.986,734.706,2019-01-23,10:33,Cash,699.72,4.761904762,34.986,6.1,2019,1,23,2,0,0,699.7199999999999,242.89000000000001
189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195,2019-01-09,11:40,Cash,674.59,4.761904762,33.7295,6.0,2019,1,9,2,0,0,674.59,270.11857142857144
374-38-5555,B,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.9275,334.4775,2019-02-07,19:30,Ewallet,318.55,4.761904762,15.9275,8.5,2019,2,7,3,0,0,318.55,149.9857142857143
764-44-8999,B,Mandalay,Normal,Female,Health and beauty,14.76,2,1.476,30.996,2019-02-18,14:42,Ewallet,29.52,4.761904762,1.476,4.3,2019,2,18,0,0,0,29.52,207.64000000000001
552-44-5977,B,Mandalay,Member,Male,Health and beauty,62.0,8,24.8,520.8,2019-01-03,19:08,Credit card,496.0,4.761904762,24.8,6.2,2019,1,3,3,0,0,496.0,242.21857142857138
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,2019-03-29,19:12,Ewallet,823.4,4.761904762,41.17,4.3,2019,3,29,4,0,0,823.4000000000001,381.7785714285714
430-53-4718,B,Mandalay,Member,Male,Health and beauty,75.37,8,30.148,633.108,2019-01-28,15:46,Credit card,602.96,4.761904762,30.148,8.4,2019,1,28,0,0,0,602.96,318.2757142857143
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,2019-03-22,19:06,Credit card,282.8,4.761904762,14.14,4.5,2019,3,22,4,0,0,282.8,280.0185714285714
602-16-6955,B,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,804.3,2019-01-24,18:10,Ewallet,766.0,4.761904762,38.3,6.0,2019,1,24,3,0,0,766.0,431.85
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,2019-03-10,20:46,Ewallet,116.06,4.761904762,5.803,8.8,2019,3,10,6,1,0,116.06,356.86428571428576
690-01-6631,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,2019-02-22,18:35,Ewallet,174.9,4.761904762,8.745,6.6,2019,2,22,4,0,0,174.89999999999998,167.28857142857143
652-49-6720,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,2019-02-18,11:40,Ewallet,60.95,4.761904762,3.0475,5.9,2019,2,18,0,0,0,60.95,354.63714285714286
233-67-5758,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,2019-01-29,13:46,Ewallet,40.35,4.761904762,2.0175,6.2,2019,1,29,1,0,0,40.35,306.93571428571425
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,2019-03-02,17:16,Ewallet,973.8,4.761904762,48.69,4.4,2019,3,2,5,1,0,973.8,366.94285714285706
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,1.592,33.432,2019-02-09,13:22,Cash,31.84,4.761904762,1.592,7.7,2019,2,9,5,1,0,31.84,275.0442857142857
347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1,3.291,69.111,2019-02-22,15:33,Cash,65.82,4.761904762,3.291,4.1,2019,2,22,4,0,0,65.82,319.8514285714285
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,7,30.919,649.299,2019-02-18,13:28,Cash,618.38,4.761904762,30.919,6.6,2019,2,18,0,0,0,618.38,213.0585714285714
